Mean-annotation-num	label
14.6855436443	prediction_right
19.124598392	prediction_right
14.2342976963	prediction_right
14.567264626	prediction_right
75.4774889757	prediction_right
37.5795230496	prediction_right
174.003709106	prediction_right
22.6621016546	prediction_right
35.0511972718	prediction_right
5.34648913146	prediction_right
9.66260524348	prediction_right
23.6716443609	prediction_right
110.233381951	prediction_right
13.984787253	prediction_right
17.35925261	prediction_right
212.374982212	prediction_right
158.149988315	prediction_right
10.9800775194	prediction_right
12.9088118292	prediction_right
105.567578316	prediction_right
57.1630821681	prediction_right
108.96149084	prediction_right
7.65242332818	prediction_right
31.5544523915	prediction_right
112.30277649	prediction_right
53.2923132741	prediction_right
8.46861193941	prediction_right
28.9217933988	prediction_right
11.2339844142	prediction_right
10.4175874251	prediction_right
11.4202965361	prediction_right
39.6181716548	prediction_right
34.8340613844	prediction_right
190.812368159	prediction_right
28.2701857741	prediction_right
11.3259675866	prediction_right
133.157756536	prediction_right
9.02038616406	prediction_right
15.7624346374	prediction_right
46.2403655082	prediction_right
78.8291254194	prediction_right
12.3027726913	prediction_right
14.5176811409	prediction_right
0.77790346908	prediction_right
19.7043027208	prediction_right
23.4229227696	prediction_right
8.48826682156	prediction_right
11.5719405057	prediction_right
12.1755649731	prediction_right
17.7288697757	prediction_right
12.6302783551	prediction_right
8.46883783785	prediction_right
12.307116034	prediction_right
73.949024	prediction_right
19.8384372536	prediction_right
13.7703248906	prediction_right
99.3344063588	prediction_right
12.7132800634	prediction_right
2.03432465099	prediction_right
2.93717948718	prediction_right
27.6531482238	prediction_right
153.555458135	prediction_right
217.491223012	prediction_right
32.7020638985	prediction_right
8.24633009317	prediction_right
7.48566508642	prediction_right
8.60026836849	prediction_right
75.5207185306	prediction_right
6.56437044612	prediction_right
69.1579521813	prediction_right
135.632033737	prediction_right
94.4729631928	prediction_right
90.5659059064	prediction_right
85.2971882986	prediction_right
9.25181658199	prediction_right
14.2570043437	prediction_right
15.9539184325	prediction_right
75.5685732992	prediction_right
157.683575367	prediction_right
180.940607831	prediction_right
10.9600629736	prediction_right
8.99120542772	prediction_right
32.9186200118	prediction_right
116.308672117	prediction_right
16.0923756034	prediction_right
25.1420314096	prediction_right
79.124106994	prediction_right
8.96189699915	prediction_right
14.2506510808	prediction_right
100.085854243	prediction_right
69.4195224649	prediction_right
13.7486171608	prediction_right
9.52714336674	prediction_right
20.1588106027	prediction_right
29.3338192911	prediction_right
59.4003967799	prediction_right
2.58402740953	prediction_right
21.6815399051	prediction_right
188.914149235	prediction_right
11.9279962033	prediction_right
165.9108908	prediction_right
53.5613630394	prediction_right
118.641757337	prediction_right
78.81576186	prediction_right
87.9440127198	prediction_right
124.06779098	prediction_right
13.3552122218	prediction_right
1.05915960758	prediction_right
7.45163625635	prediction_right
9.9730162769	prediction_right
37.7261992973	prediction_right
12.5322115782	prediction_right
54.6480094026	prediction_right
14.9647148631	prediction_right
41.1170351833	prediction_right
27.1741942387	prediction_right
14.7323045024	prediction_right
30.6220378119	prediction_right
22.1398445903	prediction_right
120.18293934	prediction_right
207.971588793	prediction_right
181.86860464	prediction_right
4.49214417702	prediction_right
65.8567596596	prediction_right
89.1387172397	prediction_right
13.3282989462	prediction_right
91.9020247412	prediction_right
138.557337988	prediction_right
24.8712181412	prediction_right
9.71923349858	prediction_right
25.3866046107	prediction_right
41.6741977832	prediction_right
95.9394489658	prediction_right
170.98449502	prediction_right
194.544411797	prediction_right
28.9910436743	prediction_right
190.109739472	prediction_right
28.1752542554	prediction_right
183.48634452	prediction_right
8.66882061253	prediction_right
28.096072062	prediction_right
17.0286124713	prediction_right
28.8669262244	prediction_right
173.306661404	prediction_right
84.832372529	prediction_right
10.0526970844	prediction_right
72.8202627277	prediction_right
127.464002805	prediction_right
21.2991972278	prediction_right
15.5864832966	prediction_right
146.25372269	prediction_right
32.9420382754	prediction_right
95.0861323613	prediction_right
31.7475085065	prediction_right
28.7169032486	prediction_right
11.823754862	prediction_right
15.2324498059	prediction_right
13.1472310441	prediction_right
10.1310717074	prediction_right
8.96164952612	prediction_right
10.09591773	prediction_right
147.694997416	prediction_right
34.2011905662	prediction_right
68.3472750814	prediction_right
13.2120251944	prediction_right
20.1397609293	prediction_right
12.0562882299	prediction_right
24.0480623883	prediction_right
10.4286139187	prediction_right
188.402210756	prediction_right
54.6276046815	prediction_right
29.1950118214	prediction_right
31.1951622154	prediction_right
15.5543192628	prediction_right
22.337410989	prediction_right
16.2324793337	prediction_right
111.843586035	prediction_right
119.805289443	prediction_right
157.233643828	prediction_right
3.48566468254	prediction_right
211.293695296	prediction_right
28.5119276845	prediction_right
10.4768227046	prediction_right
9.55559055585	prediction_right
133.923034823	prediction_right
10.7718349276	prediction_right
14.5822339647	prediction_right
9.96418093952	prediction_right
14.9915558502	prediction_right
12.2876048574	prediction_right
15.8330193681	prediction_right
95.1304304453	prediction_right
91.8962737451	prediction_right
11.4173476752	prediction_right
80.8435547656	prediction_right
24.4282656345	prediction_right
10.1615202622	prediction_right
6.60604575163	prediction_right
23.1402103641	prediction_right
26.584127725	prediction_right
23.8459672661	prediction_right
98.7587471251	prediction_right
